Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice
,,,,1906-09-19 12:00,222.239,,,1907-06-05 12:00,46.925,,,1907-11-04 12:00,234.276,,,1908-03-28 12:00,51.005,,,,,,,,,,,1908-12-04 12:00,217.664,,,1909-05-11 12:00,53.779,,,1909-10-04 12:00,230.987,,,1910-03-05 12:00,315.128,,,1910-11-18 12:00,233.562,,,1911-04-12 12:00,53.919,,,1911-09-07 12:00,176.005,,,1912-05-25 12:00,52.847,,,1912-10-18 12:00,232.614,,,1913-03-14 12:00,35.596,,,1913-12-01 12:00,231.664,,,1914-04-26 12:00,54.028,,,1914-09-19 12:00,222.258,,,1915-06-04 12:00,46.356,,,1915-11-03 12:00,233.707,,,1916-03-27 12:00,50.292,,,,,,,,,,,1916-12-04 12:00,218.267,,,1917-05-11 12:00,54.465,,,1917-10-03 12:00,230.324,,,1918-03-04 12:00,312.818,,,1918-11-18 12:00,234.25,,,1919-04-11 12:00,53.32,,,1919-09-06 12:00,173.049,,,1920-05-24 12:00,52.294,,,1920-10-18 12:00,233.246,,,1921-03-13 12:00,34.171,,,1921-11-30 12:00,231.079,,,1922-04-26 12:00,54.685,,,1922-09-18 12:00,221.274,,,1923-06-04 12:00,46.979,,,1923-11-03 12:00,234.371,,,1924-03-27 12:00,50.668,,,,,,,,,,,1924-12-05 12:00,220.087,,,1925-05-10 12:00,53.905,,,1925-10-03 12:00,230.811,,,1926-03-04 12:00,310.734,,,1926-11-17 12:00,233.667,,,1927-04-11 12:00,53.909,,,1927-09-06 12:00,169.465,,,1928-05-24 12:00,52.96,,,1928-10-17 12:00,232.636,,,1929-03-13 12:00,33.248,,,1929-11-30 12:00,231.742,,,1930-04-25 12:00,54.112,,,1930-09-18 12:00,221.214,,,1931-06-04 12:00,47.609,,,1931-11-02 12:00,233.794,,,1932-03-26 12:00,49.93,,,1932-12-05 12:00,220.699,,,1933-05-10 12:00,54.587,,,1933-10-02 12:00,230.14,,,1934-03-04 12:00,308.873,,,1934-11-17 12:00,234.359,,,1935-04-10 12:00,53.308,,,1935-09-06 12:00,165.796,,
,,,,1906-09-20 12:00,223.217,,,1907-06-06 12:00,48.13,,,1907-11-05 12:00,235.526,,,1908-03-29 12:00,52.12,,,,,,,,,,,1908-12-05 12:00,218.89,,,1909-05-12 12:00,55.01,,,1909-10-05 12:00,232.164,,,1910-03-06 12:00,315.173,,,1910-11-19 12:00,234.819,,,1911-04-13 12:00,55.12,,,1911-09-08 12:00,175.492,,,1912-05-26 12:00,54.072,,,1912-10-19 12:00,233.844,,,1913-03-15 12:00,36.207,,,1913-12-02 12:00,232.919,,,1914-04-27 12:00,55.254,,,1914-09-20 12:00,223.218,,,1915-06-05 12:00,47.562,,,1915-11-04 12:00,234.956,,,1916-03-28 12:00,51.404,,,,,,,,,,,1916-12-05 12:00,219.495,,,1917-05-12 12:00,55.697,,,1917-10-04 12:00,231.498,,,1918-03-05 12:00,312.919,,,1918-11-19 12:00,235.507,,,1919-04-12 12:00,54.52,,,1919-09-07 12:00,172.503,,,1920-05-25 12:00,53.52,,,1920-10-19 12:00,234.475,,,1921-03-14 12:00,34.753,,,1921-12-01 12:00,232.334,,,1922-04-27 12:00,55.91,,,1922-09-19 12:00,222.222,,,1923-06-05 12:00,48.186,,,1923-11-04 12:00,235.62,,,1924-03-28 12:00,51.772,,,,,,,,,,,1924-12-06 12:00,221.318,,,1925-05-11 12:00,55.137,,,1925-10-04 12:00,231.982,,,1926-03-05 12:00,310.926,,,1926-11-18 12:00,234.923,,,1927-04-12 12:00,55.107,,,1927-09-07 12:00,168.873,,,1928-05-25 12:00,54.187,,,1928-10-18 12:00,233.864,,,1929-03-14 12:00,33.776,,,1929-12-01 12:00,232.997,,,1930-04-26 12:00,55.337,,,1930-09-19 12:00,222.141,,,1931-06-05 12:00,48.817,,,1931-11-03 12:00,235.042,,,1932-03-27 12:00,51.03,,,1932-12-06 12:00,221.931,,,1933-05-11 12:00,55.818,,,1933-10-03 12:00,231.308,,,1934-03-05 12:00,309.152,,,1934-11-18 12:00,235.615,,,1935-04-11 12:00,54.505,,,1935-09-07 12:00,165.18,,
,,,,1906-09-21 12:00,224.189,,,1907-06-07 12:00,49.335,,,1907-11-06 12:00,236.776,,,1908-03-30 12:00,53.232,,,,,,,,,,,1908-12-06 12:00,220.117,,,1909-05-13 12:00,56.242,,,1909-10-06 12:00,233.34,,,1910-03-07 12:00,315.257,,,1910-11-20 12:00,236.076,,,1911-04-14 12:00,56.32,,,1911-09-09 12:00,174.955,,,1912-05-27 12:00,55.298,,,1912-10-20 12:00,235.073,,,1913-03-16 12:00,36.796,,,1913-12-03 12:00,234.174,,,1914-04-28 12:00,56.48,,,1914-09-21 12:00,224.171,,,1915-06-06 12:00,48.768,,,1915-11-05 12:00,236.206,,,1916-03-29 12:00,52.511,,,,,,,,,,,1916-12-06 12:00,220.724,,,1917-05-13 12:00,56.928,,,1917-10-05 12:00,232.671,,,1918-03-06 12:00,313.059,,,1918-11-20 12:00,236.764,,,1919-04-13 12:00,55.72,,,1919-09-08 12:00,171.935,,,1920-05-26 12:00,54.746,,,1920-10-20 12:00,235.703,,,1921-03-15 12:00,35.313,,,1921-12-02 12:00,233.589,,,1922-04-28 12:00,57.136,,,1922-09-20 12:00,223.162,,,1923-06-06 12:00,49.394,,,1923-11-05 12:00,236.869,,,1924-03-29 12:00,52.872,,,,,,,,,,,1924-12-07 12:00,222.549,,,1925-05-12 12:00,56.368,,,1925-10-05 12:00,233.151,,,1926-03-06 12:00,311.155,,,1926-11-19 12:00,236.18,,,1927-04-13 12:00,56.304,,,1927-09-08 12:00,168.268,,,1928-05-26 12:00,55.413,,,1928-10-19 12:00,235.092,,,1929-03-15 12:00,34.278,,,1929-12-02 12:00,234.253,,,1930-04-27 12:00,56.562,,,1930-09-20 12:00,223.06,,,1931-06-06 12:00,50.026,,,1931-11-04 12:00,236.291,,,1932-03-28 12:00,52.126,,,1932-12-07 12:00,223.164,,,1933-05-12 12:00,57.049,,,1933-10-04 12:00,232.475,,,1934-03-06 12:00,309.463,,,1934-11-19 12:00,236.872,,,1935-04-12 12:00,55.702,,,1935-09-08 12:00,164.561,,
,,,,1906-09-22 12:00,225.154,,,1907-06-08 12:00,50.541,,,1907-11-07 12:00,238.026,,,1908-03-31 12:00,54.34,,,,,,,,,,,1908-12-07 12:00,221.344,,,1909-05-14 12:00,57.473,,,1909-10-07 12:00,234.515,,,1910-03-08 12:00,315.38,,,1910-11-21 12:00,237.333,,,1911-04-15 12:00,57.519,,,1911-09-10 12:00,174.395,,,1912-05-28 12:00,56.523,,,1912-10-21 12:00,236.303,,,1913-03-17 12:00,37.362,,,1913-12-04 12:00,235.428,,,1914-04-29 12:00,57.706,,,1914-09-22 12:00,225.117,,,1915-06-07 12:00,49.975,,,1915-11-06 12:00,237.455,,,1916-03-30 12:00,53.616,,,,,,,,,,,1916-12-07 12:00,221.953,,,1917-05-14 12:00,58.159,,,1917-10-06 12:00,233.844,,,1918-03-07 12:00,313.236,,,1918-11-21 12:00,238.021,,,1919-04-14 12:00,56.918,,,1919-09-09 12:00,171.348,,,1920-05-27 12:00,55.972,,,1920-10-21 12:00,236.931,,,1921-03-16 12:00,35.847,,,1921-12-03 12:00,234.844,,,1922-04-29 12:00,58.361,,,1922-09-21 12:00,224.095,,,1923-06-07 12:00,50.601,,,1923-11-06 12:00,238.118,,,1924-03-30 12:00,53.968,,,,,,,,,,,1924-12-08 12:00,223.781,,,1925-05-13 12:00,57.599,,,1925-10-06 12:00,234.32,,,1926-03-07 12:00,311.418,,,1926-11-20 12:00,237.436,,,1927-04-14 12:00,57.5,,,1927-09-09 12:00,167.654,,,1928-05-27 12:00,56.639,,,1928-10-20 12:00,236.319,,,1929-03-16 12:00,34.753,,,1929-12-03 12:00,235.508,,,1930-04-28 12:00,57.787,,,1930-09-21 12:00,223.971,,,1931-06-07 12:00,51.234,,,1931-11-05 12:00,237.539,,,1932-03-29 12:00,53.217,,,1932-12-08 12:00,224.397,,,1933-05-13 12:00,58.28,,,1933-10-05 12:00,233.641,,,1934-03-07 12:00,309.806,,,1934-11-20 12:00,238.128,,,1935-04-13 12:00,56.897,,,1935-09-09 12:00,163.942,,
,,,,1906-09-23 12:00,226.111,,,1907-06-09 12:00,51.747,,,1907-11-08 12:00,239.276,,,1908-04-01 12:00,55.445,,,,,,,,,,,1908-12-08 12:00,222.573,,,1909-05-15 12:00,58.704,,,1909-10-08 12:00,235.689,,,1910-03-09 12:00,315.54,,,1910-11-22 12:00,238.59,,,1911-04-16 12:00,58.717,,,1911-09-11 12:00,173.815,,,1912-05-29 12:00,57.749,,,1912-10-22 12:00,237.532,,,1913-03-18 12:00,37.904,,,1913-12-05 12:00,236.684,,,1914-04-30 12:00,58.931,,,1914-09-23 12:00,226.055,,,1915-06-08 12:00,51.182,,,1915-11-07 12:00,238.705,,,1916-03-31 12:00,54.716,,,,,,,,,,,1916-12-08 12:00,223.184,,,1917-05-15 12:00,59.39,,,1917-10-07 12:00,235.015,,,1918-03-08 12:00,313.448,,,1918-11-22 12:00,239.278,,,1919-04-15 12:00,58.114,,,1919-09-10 12:00,170.748,,,1920-05-28 12:00,57.198,,,1920-10-22 12:00,238.159,,,1921-03-17 12:00,36.357,,,1921-12-04 12:00,236.1,,,1922-04-30 12:00,59.585,,,1922-09-22 12:00,225.02,,,1923-06-08 12:00,51.809,,,1923-11-07 12:00,239.367,,,1924-03-31 12:00,55.06,,,,,,,,,,,1924-12-09 12:00,225.014,,,1925-05-14 12:00,58.83,,,1925-10-07 12:00,235.487,,,1926-03-08 12:00,311.715,,,1926-11-21 12:00,238.693,,,1927-04-15 12:00,58.695,,,1927-09-10 12:00,167.035,,,1928-05-28 12:00,57.866,,,1928-10-21 12:00,237.546,,,1929-03-17 12:00,35.201,,,1929-12-04 12:00,236.764,,,1930-04-29 12:00,59.011,,,1930-09-22 12:00,224.873,,,1931-06-08 12:00,52.443,,,1931-11-06 12:00,238.787,,,1932-03-30 12:00,54.305,,,1932-12-09 12:00,225.631,,,1933-05-14 12:00,59.511,,,1933-10-06 12:00,234.806,,,1934-03-08 12:00,310.181,,,1934-11-21 12:00,239.385,,,1935-04-14 12:00,58.091,,,1935-09-10 12:00,163.327,,
,,,,1906-09-24 12:00,227.062,,,1907-06-10 12:00,52.954,,,1907-11-09 12:00,240.526,,,1908-04-02 12:00,56.546,,,,,,,,,,,1908-12-09 12:00,223.803,,,1909-05-16 12:00,59.935,,,1909-10-09 12:00,236.862,,,1910-03-10 12:00,315.736,,,1910-11-23 12:00,239.847,,,1911-04-17 12:00,59.913,,,1911-09-12 12:00,173.221,,,1912-05-30 12:00,58.975,,,1912-10-23 12:00,238.76,,,1913-03-19 12:00,38.42,,,1913-12-06 12:00,237.939,,,1914-05-01 12:00,60.155,,,1914-09-24 12:00,226.985,,,1915-06-09 12:00,52.389,,,1915-11-08 12:00,239.954,,,1916-04-01 12:00,55.813,,,,,,,,,,,1916-12-09 12:00,224.415,,,1917-05-16 12:00,60.62,,,1917-10-08 12:00,236.185,,,1918-03-09 12:00,313.696,,,1918-11-23 12:00,240.535,,,1919-04-16 12:00,59.31,,,1919-09-11 12:00,170.137,,,1920-05-29 12:00,58.424,,,1920-10-23 12:00,239.387,,,1921-03-18 12:00,36.84,,,1921-12-05 12:00,237.355,,,1922-05-01 12:00,60.809,,,1922-09-23 12:00,225.936,,,1923-06-09 12:00,53.018,,,1923-11-08 12:00,240.616,,,1924-04-01 12:00,56.149,,,,,,,,,,,1924-12-10 12:00,226.247,,,1925-05-15 12:00,60.06,,,1925-10-08 12:00,236.653,,,1926-03-09 12:00,312.044,,,1926-11-22 12:00,239.95,,,1927-04-16 12:00,59.888,,,1927-09-11 12:00,166.415,,,1928-05-29 12:00,59.092,,,1928-10-22 12:00,238.773,,,1929-03-18 12:00,35.62,,,1929-12-05 12:00,238.02,,,1930-04-30 12:00,60.235,,,1930-09-23 12:00,225.765,,,1931-06-09 12:00,53.653,,,1931-11-07 12:00,240.036,,,1932-03-31 12:00,55.389,,,1932-12-10 12:00,226.866,,,1933-05-15 12:00,60.741,,,1933-10-07 12:00,235.969,,,1934-03-09 12:00,310.585,,,1934-11-22 12:00,240.642,,,1935-04-15 12:00,59.283,,,1935-09-11 12:00,162.72,,
,,,,1906-09-25 12:00,228.005,,,1907-06-11 12:00,54.161,,,1907-11-10 12:00,241.776,,,1908-04-03 12:00,57.644,,,,,,,,,,,1908-12-10 12:00,225.033,,,1909-05-17 12:00,61.165,,,1909-10-10 12:00,238.034,,,1910-03-11 12:00,315.967,,,1910-11-24 12:00,241.105,,,1911-04-18 12:00,61.108,,,1911-09-13 12:00,172.614,,,1912-05-31 12:00,60.2,,,1912-10-24 12:00,239.989,,,1913-03-20 12:00,38.911,,,1913-12-07 12:00,239.194,,,1914-05-02 12:00,61.379,,,1914-09-25 12:00,227.906,,,1915-06-10 12:00,53.597,,,1915-11-09 12:00,241.204,,,1916-04-02 12:00,56.906,,,,,,,,,,,1916-12-10 12:00,225.647,,,1917-05-17 12:00,61.851,,,1917-10-09 12:00,237.354,,,1918-03-10 12:00,313.977,,,1918-11-24 12:00,241.792,,,1919-04-17 12:00,60.504,,,1919-09-12 12:00,169.52,,,1920-05-30 12:00,59.65,,,1920-10-24 12:00,240.614,,,1921-03-19 12:00,37.296,,,1921-12-06 12:00,238.611,,,1922-05-02 12:00,62.032,,,1922-09-24 12:00,226.844,,,1923-06-10 12:00,54.226,,,1923-11-09 12:00,241.865,,,1924-04-02 12:00,57.233,,,,,,,,,,,1924-12-11 12:00,227.481,,,1925-05-16 12:00,61.291,,,1925-10-09 12:00,237.818,,,1926-03-10 12:00,312.404,,,1926-11-23 12:00,241.207,,,1927-04-17 12:00,61.081,,,1927-09-12 12:00,165.798,,,1928-05-30 12:00,60.319,,,1928-10-23 12:00,239.999,,,1929-03-19 12:00,36.009,,,1929-12-06 12:00,239.276,,,1930-05-01 12:00,61.458,,,1930-09-24 12:00,226.649,,,1931-06-10 12:00,54.862,,,1931-11-08 12:00,241.285,,,1932-04-01 12:00,56.469,,,1932-12-11 12:00,228.102,,,1933-05-16 12:00,61.972,,,1933-10-08 12:00,237.131,,,1934-03-10 12:00,311.017,,,1934-11-23 12:00,241.898,,,1935-04-16 12:00,60.474,,,1935-09-12 12:00,162.127,,
,,,,1906-09-26 12:00,228.939,,,1907-06-12 12:00,55.368,,,1907-11-11 12:00,243.026,,,1908-04-04 12:00,58.737,,,,,,,,,,,1908-12-11 12:00,226.264,,,1909-05-18 12:00,62.396,,,1909-10-11 12:00,239.205,,,1910-03-12 12:00,316.232,,,1910-11-25 12:00,242.362,,,1911-04-19 12:00,62.302,,,1911-09-14 12:00,172.001,,,1912-06-01 12:00,61.426,,,1912-10-25 12:00,241.217,,,1913-03-21 12:00,39.374,,,1913-12-08 12:00,240.45,,,1914-05-03 12:00,62.602,,,1914-09-26 12:00,228.819,,,1915-06-11 12:00,54.805,,,1915-11-10 12:00,242.453,,,1916-04-03 12:00,57.996,,,,,,,,,,,1916-12-11 12:00,226.879,,,1917-05-18 12:00,63.081,,,1917-10-10 12:00,238.522,,,1918-03-11 12:00,314.291,,,1918-11-25 12:00,243.049,,,1919-04-18 12:00,61.697,,,1919-09-13 12:00,168.9,,,1920-05-31 12:00,60.876,,,1920-10-25 12:00,241.841,,,1921-03-20 12:00,37.723,,,1921-12-07 12:00,239.867,,,1922-05-03 12:00,63.255,,,1922-09-25 12:00,227.743,,,1923-06-11 12:00,55.436,,,1923-11-10 12:00,243.114,,,1924-04-03 12:00,58.314,,,,,,,,,,,1924-12-12 12:00,228.716,,,1925-05-17 12:00,62.521,,,1925-10-10 12:00,238.981,,,1926-03-11 12:00,312.794,,,1926-11-24 12:00,242.464,,,1927-04-18 12:00,62.271,,,1927-09-13 12:00,165.189,,,1928-05-31 12:00,61.545,,,1928-10-24 12:00,241.225,,,1929-03-20 12:00,36.368,,,1929-12-07 12:00,240.532,,,1930-05-02 12:00,62.68,,,1930-09-25 12:00,227.522,,,1931-06-11 12:00,56.072,,,1931-11-09 12:00,242.533,,,1932-04-02 12:00,57.544,,,1932-12-12 12:00,229.338,,,1933-05-17 12:00,63.202,,,1933-10-09 12:00,238.291,,,1934-03-11 12:00,311.478,,,1934-11-24 12:00,243.155,,,1935-04-17 12:00,61.664,,,1935-09-13 12:00,161.549,,
,,,,1906-09-27 12:00,229.866,,,1907-06-13 12:00,56.576,,,1907-11-12 12:00,244.275,,,1908-04-05 12:00,59.827,,,,,,,,,,,1908-12-12 12:00,227.496,,,1909-05-19 12:00,63.626,,,1909-10-12 12:00,240.374,,,1910-03-13 12:00,316.53,,,1910-11-26 12:00,243.62,,,1911-04-20 12:00,63.495,,,1911-09-15 12:00,171.383,,,1912-06-02 12:00,62.652,,,1912-10-26 12:00,242.445,,,1913-03-22 12:00,39.81,,,1913-12-09 12:00,241.705,,,1914-05-04 12:00,63.825,,,1914-09-27 12:00,229.723,,,1915-06-12 12:00,56.013,,,1915-11-11 12:00,243.703,,,1916-04-04 12:00,59.081,,,,,,,,,,,1916-12-12 12:00,228.113,,,1917-05-19 12:00,64.312,,,1917-10-11 12:00,239.689,,,1918-03-12 12:00,314.636,,,1918-11-26 12:00,244.306,,,1919-04-19 12:00,62.889,,,1919-09-14 12:00,168.283,,,1920-06-01 12:00,62.102,,,1920-10-26 12:00,243.068,,,1921-03-21 12:00,38.121,,,1921-12-08 12:00,241.122,,,1922-05-04 12:00,64.477,,,1922-09-26 12:00,228.632,,,1923-06-12 12:00,56.645,,,1923-11-11 12:00,244.364,,,1924-04-04 12:00,59.39,,,,,,,,,,,1924-12-13 12:00,229.952,,,1925-05-18 12:00,63.751,,,1925-10-11 12:00,240.144,,,1926-03-12 12:00,313.213,,,1926-11-25 12:00,243.721,,,1927-04-19 12:00,63.461,,,1927-09-14 12:00,164.59,,,1928-06-01 12:00,62.771,,,1928-10-25 12:00,242.451,,,1929-03-21 12:00,36.694,,,1929-12-08 12:00,241.789,,,1930-05-03 12:00,63.902,,,1930-09-26 12:00,228.384,,,1931-06-12 12:00,57.283,,,1931-11-10 12:00,243.782,,,1932-04-03 12:00,58.615,,,1932-12-13 12:00,230.575,,,1933-05-18 12:00,64.432,,,1933-10-10 12:00,239.45,,,1934-03-12 12:00,311.964,,,1934-11-25 12:00,244.412,,,1935-04-18 12:00,62.853,,,1935-09-14 12:00,160.991,,
,,,,1906-09-28 12:00,230.784,,,1907-06-14 12:00,57.783,,,1907-11-13 12:00,245.525,,,1908-04-06 12:00,60.912,,,,,,,,,,,1908-12-13 12:00,228.729,,,1909-05-20 12:00,64.856,,,1909-10-13 12:00,241.543,,,1910-03-14 12:00,316.86,,,1910-11-27 12:00,244.877,,,1911-04-21 12:00,64.687,,,1911-09-16 12:00,170.766,,,1912-06-03 12:00,63.878,,,1912-10-27 12:00,243.672,,,1913-03-23 12:00,40.216,,,1913-12-10 12:00,242.961,,,1914-05-05 12:00,65.047,,,1914-09-28 12:00,230.618,,,1915-06-13 12:00,57.222,,,1915-11-12 12:00,244.952,,,1916-04-05 12:00,60.162,,,,,,,,,,,1916-12-13 12:00,229.347,,,1917-05-20 12:00,65.542,,,1917-10-12 12:00,240.854,,,1918-03-13 12:00,315.012,,,1918-11-27 12:00,245.564,,,1919-04-20 12:00,64.08,,,1919-09-15 12:00,167.671,,,1920-06-02 12:00,63.328,,,1920-10-27 12:00,244.294,,,1921-03-22 12:00,38.488,,,1921-12-09 12:00,242.378,,,1922-05-05 12:00,65.698,,,1922-09-27 12:00,229.511,,,1923-06-13 12:00,57.855,,,1923-11-12 12:00,245.613,,,1924-04-05 12:00,60.461,,,,,,,,,,,1924-12-14 12:00,231.188,,,1925-05-19 12:00,64.981,,,1925-10-12 12:00,241.305,,,1926-03-13 12:00,313.66,,,1926-11-26 12:00,244.978,,,1927-04-20 12:00,64.649,,,1927-09-15 12:00,164.007,,,1928-06-02 12:00,63.998,,,1928-10-26 12:00,243.677,,,1929-03-22 12:00,36.988,,,1929-12-09 12:00,243.045,,,1930-05-04 12:00,65.124,,,1930-09-27 12:00,229.236,,,1931-06-13 12:00,58.493,,,1931-11-11 12:00,245.03,,,1932-04-04 12:00,59.681,,,1932-12-14 12:00,231.812,,,1933-05-19 12:00,65.661,,,1933-10-11 12:00,240.608,,,1934-03-13 12:00,312.477,,,1934-11-26 12:00,245.669,,,1935-04-19 12:00,64.04,,,1935-09-15 12:00,160.457,,
,,,,1906-09-29 12:00,231.693,,,1907-06-15 12:00,58.992,,,1907-11-14 12:00,246.775,,,1908-04-07 12:00,61.994,,,,,,,,,,,1908-12-14 12:00,229.963,,,1909-05-21 12:00,66.086,,,1909-10-14 12:00,242.71,,,1910-03-15 12:00,317.22,,,1910-11-28 12:00,246.135,,,1911-04-22 12:00,65.878,,,1911-09-17 12:00,170.154,,,1912-06-04 12:00,65.104,,,1912-10-28 12:00,244.9,,,1913-03-24 12:00,40.593,,,1913-12-11 12:00,244.217,,,1914-05-06 12:00,66.269,,,1914-09-29 12:00,231.503,,,1915-06-14 12:00,58.431,,,1915-11-13 12:00,246.202,,,1916-04-06 12:00,61.239,,,,,,,,,,,1916-12-14 12:00,230.582,,,1917-05-21 12:00,66.772,,,1917-10-13 12:00,242.018,,,1918-03-14 12:00,315.417,,,1918-11-28 12:00,246.821,,,1919-04-21 12:00,65.269,,,1919-09-16 12:00,167.07,,,1920-06-03 12:00,64.555,,,1920-10-28 12:00,245.521,,,1921-03-23 12:00,38.824,,,1921-12-10 12:00,243.635,,,1922-05-06 12:00,66.919,,,1922-09-28 12:00,230.38,,,1923-06-14 12:00,59.065,,,1923-11-13 12:00,246.862,,,1924-04-06 12:00,61.528,,,,,,,,,,,1924-12-15 12:00,232.425,,,1925-05-20 12:00,66.211,,,1925-10-13 12:00,242.464,,,1926-03-14 12:00,314.134,,,1926-11-27 12:00,246.235,,,1927-04-21 12:00,65.836,,,1927-09-16 12:00,163.443,,,1928-06-03 12:00,65.224,,,1928-10-27 12:00,244.902,,,1929-03-23 12:00,37.248,,,1929-12-10 12:00,244.301,,,1930-05-05 12:00,66.345,,,1930-09-28 12:00,230.077,,,1931-06-14 12:00,59.704,,,1931-11-12 12:00,246.279,,,1932-04-05 12:00,60.743,,,1932-12-15 12:00,233.05,,,1933-05-20 12:00,66.891,,,1933-10-12 12:00,241.764,,,1934-03-14 12:00,313.013,,,1934-11-27 12:00,246.926,,,1935-04-20 12:00,65.225,,,1935-09-16 12:00,159.949,,
,,,,1906-09-30 12:00,232.593,,,1907-06-16 12:00,60.2,,,1907-11-15 12:00,248.024,,,1908-04-08 12:00,63.071,,,,,,,,,,,1908-12-15 12:00,231.197,,,1909-05-22 12:00,67.316,,,1909-10-15 12:00,243.876,,,1910-03-16 12:00,317.611,,,1910-11-29 12:00,247.393,,,1911-04-23 12:00,67.067,,,1911-09-18 12:00,169.549,,,1912-06-05 12:00,66.33,,,1912-10-29 12:00,246.127,,,1913-03-25 12:00,40.938,,,1913-12-12 12:00,245.473,,,1914-05-07 12:00,67.49,,,1914-09-30 12:00,232.377,,,1915-06-15 12:00,59.64,,,1915-11-14 12:00,247.451,,,1916-04-07 12:00,62.311,,,,,,,,,,,1916-12-15 12:00,231.818,,,1917-05-22 12:00,68.001,,,1917-10-14 12:00,243.181,,,1918-03-15 12:00,315.85,,,1918-11-29 12:00,248.079,,,1919-04-22 12:00,66.457,,,1919-09-17 12:00,166.482,,,1920-06-04 12:00,65.781,,,1920-10-29 12:00,246.746,,,1921-03-24 12:00,39.128,,,1921-12-11 12:00,244.891,,,1922-05-07 12:00,68.139,,,1922-09-29 12:00,231.238,,,1923-06-15 12:00,60.275,,,1923-11-14 12:00,248.111,,,1924-04-07 12:00,62.591,,,,,,,,,,,1924-12-16 12:00,233.662,,,1925-05-21 12:00,67.441,,,1925-10-14 12:00,243.623,,,1926-03-15 12:00,314.634,,,1926-11-28 12:00,247.492,,,1927-04-22 12:00,67.021,,,1927-09-17 12:00,162.901,,,1928-06-04 12:00,66.451,,,1928-10-28 12:00,246.127,,,1929-03-24 12:00,37.473,,,1929-12-11 12:00,245.558,,,1930-05-06 12:00,67.565,,,1930-09-29 12:00,230.906,,,1931-06-15 12:00,60.916,,,1931-11-13 12:00,247.528,,,1932-04-06 12:00,61.799,,,1932-12-16 12:00,234.289,,,1933-05-21 12:00,68.12,,,1933-10-13 12:00,242.919,,,1934-03-15 12:00,313.573,,,1934-11-28 12:00,248.183,,,1935-04-21 12:00,66.409,,,1935-09-17 12:00,159.47,,
