Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice
,,,,1906-09-14 12:00,350.955,,,1907-03-18 12:00,176.961,,,1907-09-15 12:00,351.696,,,1908-03-17 12:00,176.718,,,1908-09-14 12:00,351.455,,,1909-03-17 12:00,176.477,,,1909-09-14 12:00,351.22,,,1910-03-17 12:00,176.236,,,1910-09-14 12:00,350.991,,,1911-03-18 12:00,176.988,,,1911-09-15 12:00,351.726,,,1912-03-17 12:00,176.756,,,1912-09-14 12:00,351.491,,,1913-03-17 12:00,176.517,,,1913-09-14 12:00,351.26,,,1914-03-17 12:00,176.272,,,1914-09-14 12:00,351.024,,,1915-03-18 12:00,177.03,,,1915-09-15 12:00,351.767,,,1916-03-17 12:00,176.787,,,1916-09-14 12:00,351.527,,,1917-03-17 12:00,176.543,,,1917-09-14 12:00,351.291,,,1918-03-17 12:00,176.303,,,1918-09-14 12:00,351.063,,,1919-03-18 12:00,177.054,,,1919-09-15 12:00,351.796,,,1920-03-17 12:00,176.817,,,1920-09-14 12:00,351.558,,,1921-03-17 12:00,176.576,,,1921-09-14 12:00,351.323,,,1922-03-17 12:00,176.329,,,1922-09-14 12:00,351.081,,,1923-03-18 12:00,177.087,,,1923-09-15 12:00,351.821,,,1924-03-17 12:00,176.847,,,1924-09-14 12:00,351.581,,,1925-03-17 12:00,176.602,,,1925-09-14 12:00,351.344,,,1926-03-17 12:00,176.36,,,1926-09-14 12:00,351.117,,,1927-03-18 12:00,177.109,,,1927-09-15 12:00,351.851,,,1928-03-17 12:00,176.869,,,1928-09-14 12:00,351.614,,,1929-03-17 12:00,176.628,,,1929-09-14 12:00,351.384,,,1930-03-17 12:00,176.384,,,1930-09-14 12:00,351.146,,,1931-03-17 12:00,176.149,,,1931-09-15 12:00,351.889,,,1932-03-17 12:00,176.906,,,1932-09-14 12:00,351.651,,,1933-03-17 12:00,176.663,,,1933-09-14 12:00,351.413,,,1934-03-17 12:00,176.424,,,1934-09-14 12:00,351.185,,,1935-03-17 12:00,176.185,,,1935-09-14 12:00,350.945,,,,,,
,,,,1906-09-15 12:00,351.93,,,1907-03-19 12:00,177.955,,,1907-09-16 12:00,352.671,,,1908-03-18 12:00,177.712,,,1908-09-15 12:00,352.43,,,1909-03-18 12:00,177.471,,,1909-09-15 12:00,352.195,,,1910-03-18 12:00,177.231,,,1910-09-15 12:00,351.966,,,1911-03-19 12:00,177.982,,,1911-09-16 12:00,352.701,,,1912-03-18 12:00,177.75,,,1912-09-15 12:00,352.467,,,1913-03-18 12:00,177.511,,,1913-09-15 12:00,352.234,,,1914-03-18 12:00,177.266,,,1914-09-15 12:00,351.999,,,1915-03-19 12:00,178.025,,,1915-09-16 12:00,352.742,,,1916-03-18 12:00,177.781,,,1916-09-15 12:00,352.502,,,1917-03-18 12:00,177.537,,,1917-09-15 12:00,352.267,,,1918-03-18 12:00,177.298,,,1918-09-15 12:00,352.038,,,1919-03-19 12:00,178.048,,,1919-09-16 12:00,352.772,,,1920-03-18 12:00,177.812,,,1920-09-15 12:00,352.534,,,1921-03-18 12:00,177.571,,,1921-09-15 12:00,352.298,,,1922-03-18 12:00,177.323,,,1922-09-15 12:00,352.056,,,1923-03-19 12:00,178.082,,,1923-09-16 12:00,352.796,,,1924-03-18 12:00,177.841,,,1924-09-15 12:00,352.556,,,1925-03-18 12:00,177.596,,,1925-09-15 12:00,352.319,,,1926-03-18 12:00,177.355,,,1926-09-15 12:00,352.092,,,1927-03-19 12:00,178.103,,,1927-09-16 12:00,352.826,,,1928-03-18 12:00,177.863,,,1928-09-15 12:00,352.59,,,1929-03-18 12:00,177.623,,,1929-09-15 12:00,352.359,,,1930-03-18 12:00,177.378,,,1930-09-15 12:00,352.121,,,1931-03-18 12:00,177.144,,,1931-09-16 12:00,352.864,,,1932-03-18 12:00,177.9,,,1932-09-15 12:00,352.626,,,1933-03-18 12:00,177.658,,,1933-09-15 12:00,352.388,,,1934-03-18 12:00,177.419,,,1934-09-15 12:00,352.16,,,1935-03-18 12:00,177.179,,,1935-09-15 12:00,351.919,,,,,,
,,,,1906-09-16 12:00,352.906,,,1907-03-20 12:00,178.949,,,1907-09-17 12:00,353.647,,,1908-03-19 12:00,178.705,,,1908-09-16 12:00,353.406,,,1909-03-19 12:00,178.465,,,1909-09-16 12:00,353.171,,,1910-03-19 12:00,178.225,,,1910-09-16 12:00,352.941,,,1911-03-20 12:00,178.975,,,1911-09-17 12:00,353.677,,,1912-03-19 12:00,178.744,,,1912-09-16 12:00,353.442,,,1913-03-19 12:00,178.504,,,1913-09-16 12:00,353.209,,,1914-03-19 12:00,178.26,,,1914-09-16 12:00,352.975,,,1915-03-20 12:00,179.019,,,1915-09-17 12:00,353.718,,,1916-03-19 12:00,178.774,,,1916-09-16 12:00,353.478,,,1917-03-19 12:00,178.531,,,1917-09-16 12:00,353.242,,,1918-03-19 12:00,178.292,,,1918-09-16 12:00,353.013,,,1919-03-20 12:00,179.041,,,1919-09-17 12:00,353.747,,,1920-03-19 12:00,178.806,,,1920-09-16 12:00,353.509,,,1921-03-19 12:00,178.564,,,1921-09-16 12:00,353.273,,,1922-03-19 12:00,178.317,,,1922-09-16 12:00,353.032,,,1923-03-20 12:00,179.075,,,1923-09-17 12:00,353.772,,,1924-03-19 12:00,178.834,,,1924-09-16 12:00,353.531,,,1925-03-19 12:00,178.59,,,1925-09-16 12:00,353.295,,,1926-03-19 12:00,178.349,,,1926-09-16 12:00,353.067,,,1927-03-20 12:00,179.096,,,1927-09-17 12:00,353.802,,,1928-03-19 12:00,178.858,,,1928-09-16 12:00,353.566,,,1929-03-19 12:00,178.616,,,1929-09-16 12:00,353.334,,,1930-03-19 12:00,178.372,,,1930-09-16 12:00,353.096,,,1931-03-19 12:00,178.138,,,1931-09-17 12:00,353.84,,,1932-03-19 12:00,178.893,,,1932-09-16 12:00,353.601,,,1933-03-19 12:00,178.652,,,1933-09-16 12:00,353.364,,,1934-03-19 12:00,178.414,,,1934-09-16 12:00,353.135,,,1935-03-19 12:00,178.173,,,1935-09-16 12:00,352.894,,,,,,
,,,,1906-09-17 12:00,353.882,,,1907-03-21 12:00,179.942,,,1907-09-18 12:00,354.623,,,1908-03-20 12:00,179.698,,,1908-09-17 12:00,354.382,,,1909-03-20 12:00,179.459,,,1909-09-17 12:00,354.148,,,1910-03-20 12:00,179.218,,,1910-09-17 12:00,353.916,,,1911-03-21 12:00,179.968,,,1911-09-18 12:00,354.654,,,1912-03-20 12:00,179.737,,,1912-09-17 12:00,354.419,,,1913-03-20 12:00,179.497,,,1913-09-17 12:00,354.185,,,1914-03-20 12:00,179.254,,,1914-09-17 12:00,353.951,,,1915-03-21 12:00,180.012,,,1915-09-18 12:00,354.694,,,1916-03-20 12:00,179.767,,,1916-09-17 12:00,354.454,,,1917-03-20 12:00,179.525,,,1917-09-17 12:00,354.219,,,1918-03-20 12:00,179.285,,,1918-09-17 12:00,353.988,,,1919-03-21 12:00,180.034,,,1919-09-18 12:00,354.724,,,1920-03-20 12:00,179.799,,,1920-09-17 12:00,354.486,,,1921-03-20 12:00,179.557,,,1921-09-17 12:00,354.249,,,1922-03-20 12:00,179.31,,,1922-09-17 12:00,354.008,,,1923-03-21 12:00,180.069,,,1923-09-18 12:00,354.748,,,1924-03-20 12:00,179.826,,,1924-09-17 12:00,354.507,,,1925-03-20 12:00,179.584,,,1925-09-17 12:00,354.271,,,1926-03-20 12:00,179.343,,,1926-09-17 12:00,354.042,,,1927-03-21 12:00,180.089,,,1927-09-18 12:00,354.778,,,1928-03-20 12:00,179.851,,,1928-09-17 12:00,354.542,,,1929-03-20 12:00,179.609,,,1929-09-17 12:00,354.309,,,1930-03-20 12:00,179.365,,,1930-09-17 12:00,354.072,,,1931-03-20 12:00,179.132,,,1931-09-18 12:00,354.816,,,1932-03-20 12:00,179.886,,,1932-09-17 12:00,354.577,,,1933-03-20 12:00,179.645,,,1933-09-17 12:00,354.34,,,1934-03-20 12:00,179.407,,,1934-09-17 12:00,354.111,,,1935-03-20 12:00,179.166,,,1935-09-17 12:00,353.869,,,,,,
,,,,1906-09-18 12:00,354.859,,,1907-03-22 12:00,180.934,,,1907-09-19 12:00,355.599,,,1908-03-21 12:00,180.69,,,1908-09-18 12:00,355.359,,,1909-03-21 12:00,180.452,,,1909-09-18 12:00,355.124,,,1910-03-21 12:00,180.21,,,1910-09-18 12:00,354.892,,,1911-03-22 12:00,180.961,,,1911-09-19 12:00,355.631,,,1912-03-21 12:00,180.73,,,1912-09-18 12:00,355.395,,,1913-03-21 12:00,180.489,,,1913-09-18 12:00,355.161,,,1914-03-21 12:00,180.247,,,1914-09-18 12:00,354.928,,,1915-03-22 12:00,181.004,,,1915-09-19 12:00,355.671,,,1916-03-21 12:00,180.759,,,1916-09-18 12:00,355.43,,,1917-03-21 12:00,180.518,,,1917-09-18 12:00,355.195,,,1918-03-21 12:00,180.278,,,1918-09-18 12:00,354.964,,,1919-03-22 12:00,181.026,,,1919-09-19 12:00,355.701,,,1920-03-21 12:00,180.792,,,1920-09-18 12:00,355.463,,,1921-03-21 12:00,180.549,,,1921-09-18 12:00,355.225,,,1922-03-21 12:00,180.303,,,1922-09-18 12:00,354.985,,,1923-03-22 12:00,181.061,,,1923-09-19 12:00,355.725,,,1924-03-21 12:00,180.819,,,1924-09-18 12:00,355.483,,,1925-03-21 12:00,180.577,,,1925-09-18 12:00,355.248,,,1926-03-21 12:00,180.336,,,1926-09-18 12:00,355.019,,,1927-03-22 12:00,181.081,,,1927-09-19 12:00,355.755,,,1928-03-21 12:00,180.844,,,1928-09-18 12:00,355.519,,,1929-03-21 12:00,180.602,,,1929-09-18 12:00,355.285,,,1930-03-21 12:00,180.357,,,1930-09-18 12:00,355.049,,,1931-03-21 12:00,180.126,,,1931-09-19 12:00,355.793,,,1932-03-21 12:00,180.878,,,1932-09-18 12:00,355.553,,,1933-03-21 12:00,180.638,,,1933-09-18 12:00,355.317,,,1934-03-21 12:00,180.4,,,1934-09-18 12:00,355.087,,,1935-03-21 12:00,180.159,,,1935-09-18 12:00,354.846,,,,,,
,,,,1906-09-19 12:00,355.836,,,1907-03-23 12:00,181.926,,,1907-09-20 12:00,356.576,,,1908-03-22 12:00,181.681,,,1908-09-19 12:00,356.336,,,1909-03-22 12:00,181.444,,,1909-09-19 12:00,356.102,,,1910-03-22 12:00,181.202,,,1910-09-19 12:00,355.869,,,1911-03-23 12:00,181.952,,,1911-09-20 12:00,356.608,,,1912-03-22 12:00,181.722,,,1912-09-19 12:00,356.372,,,1913-03-22 12:00,181.481,,,1913-09-19 12:00,356.138,,,1914-03-22 12:00,181.239,,,1914-09-19 12:00,355.905,,,1915-03-23 12:00,181.996,,,1915-09-20 12:00,356.648,,,1916-03-22 12:00,181.751,,,1916-09-19 12:00,356.407,,,1917-03-22 12:00,181.51,,,1917-09-19 12:00,356.173,,,1918-03-22 12:00,181.27,,,1918-09-19 12:00,355.941,,,1919-03-23 12:00,182.018,,,1919-09-20 12:00,356.678,,,1920-03-22 12:00,181.784,,,1920-09-19 12:00,356.44,,,1921-03-22 12:00,181.541,,,1921-09-19 12:00,356.202,,,1922-03-22 12:00,181.295,,,1922-09-19 12:00,355.962,,,1923-03-23 12:00,182.053,,,1923-09-20 12:00,356.702,,,1924-03-22 12:00,181.81,,,1924-09-19 12:00,356.46,,,1925-03-22 12:00,181.569,,,1925-09-19 12:00,356.225,,,1926-03-22 12:00,181.328,,,1926-09-19 12:00,355.995,,,1927-03-23 12:00,182.073,,,1927-09-20 12:00,356.732,,,1928-03-22 12:00,181.837,,,1928-09-19 12:00,356.496,,,1929-03-22 12:00,181.594,,,1929-09-19 12:00,356.262,,,1930-03-22 12:00,181.35,,,1930-09-19 12:00,356.026,,,1931-03-22 12:00,181.118,,,1931-09-20 12:00,356.77,,,1932-03-22 12:00,181.87,,,1932-09-19 12:00,356.53,,,1933-03-22 12:00,181.63,,,1933-09-19 12:00,356.294,,,1934-03-22 12:00,181.393,,,1934-09-19 12:00,356.064,,,1935-03-22 12:00,181.151,,,1935-09-19 12:00,355.822,,,,,,
,,,,1906-09-20 12:00,356.814,,,1907-03-24 12:00,182.917,,,1907-09-21 12:00,357.554,,,1908-03-23 12:00,182.673,,,1908-09-20 12:00,357.314,,,1909-03-23 12:00,182.436,,,1909-09-20 12:00,357.08,,,1910-03-23 12:00,182.194,,,1910-09-20 12:00,356.846,,,1911-03-24 12:00,182.944,,,1911-09-21 12:00,357.587,,,1912-03-23 12:00,182.714,,,1912-09-20 12:00,357.35,,,1913-03-23 12:00,182.472,,,1913-09-20 12:00,357.115,,,1914-03-23 12:00,182.231,,,1914-09-20 12:00,356.883,,,1915-03-24 12:00,182.988,,,1915-09-21 12:00,357.625,,,1916-03-23 12:00,182.742,,,1916-09-20 12:00,357.385,,,1917-03-23 12:00,182.502,,,1917-09-20 12:00,357.151,,,1918-03-23 12:00,182.261,,,1918-09-20 12:00,356.918,,,1919-03-24 12:00,183.009,,,1919-09-21 12:00,357.656,,,1920-03-23 12:00,182.776,,,1920-09-20 12:00,357.418,,,1921-03-23 12:00,182.532,,,1921-09-20 12:00,357.179,,,1922-03-23 12:00,182.287,,,1922-09-20 12:00,356.94,,,1923-03-24 12:00,183.045,,,1923-09-21 12:00,357.68,,,1924-03-23 12:00,182.801,,,1924-09-20 12:00,357.438,,,1925-03-23 12:00,182.561,,,1925-09-20 12:00,357.203,,,1926-03-23 12:00,182.32,,,1926-09-20 12:00,356.972,,,1927-03-24 12:00,183.064,,,1927-09-21 12:00,357.71,,,1928-03-23 12:00,182.828,,,1928-09-20 12:00,357.474,,,1929-03-23 12:00,182.585,,,1929-09-20 12:00,357.239,,,1930-03-23 12:00,182.341,,,1930-09-20 12:00,357.004,,,1931-03-23 12:00,182.11,,,1931-09-21 12:00,357.748,,,1932-03-23 12:00,182.861,,,1932-09-20 12:00,357.508,,,1933-03-23 12:00,182.622,,,1933-09-20 12:00,357.272,,,1934-03-23 12:00,182.384,,,1934-09-20 12:00,357.041,,,1935-03-23 12:00,182.143,,,1935-09-20 12:00,356.799,,,,,,
,,,,1906-09-21 12:00,357.792,,,1907-03-25 12:00,183.907,,,1907-09-22 12:00,358.532,,,1908-03-24 12:00,183.663,,,1908-09-21 12:00,358.293,,,1909-03-24 12:00,183.427,,,1909-09-21 12:00,358.058,,,1910-03-24 12:00,183.184,,,1910-09-21 12:00,357.824,,,1911-03-25 12:00,183.935,,,1911-09-22 12:00,358.565,,,1912-03-24 12:00,183.705,,,1912-09-21 12:00,358.328,,,1913-03-24 12:00,183.462,,,1913-09-21 12:00,358.094,,,1914-03-24 12:00,183.222,,,1914-09-21 12:00,357.861,,,1915-03-25 12:00,183.978,,,1915-09-22 12:00,358.603,,,1916-03-24 12:00,183.732,,,1916-09-21 12:00,358.364,,,1917-03-24 12:00,183.493,,,1917-09-21 12:00,358.129,,,1918-03-24 12:00,183.252,,,1918-09-21 12:00,357.895,,,1919-03-25 12:00,184.0,,,1919-09-22 12:00,358.635,,,1920-03-24 12:00,183.767,,,1920-09-21 12:00,358.396,,,1921-03-24 12:00,183.523,,,1921-09-21 12:00,358.157,,,1922-03-24 12:00,183.279,,,1922-09-21 12:00,357.918,,,1923-03-25 12:00,184.035,,,1923-09-22 12:00,358.658,,,1924-03-24 12:00,183.792,,,1924-09-21 12:00,358.416,,,1925-03-24 12:00,183.552,,,1925-09-21 12:00,358.181,,,1926-03-24 12:00,183.311,,,1926-09-21 12:00,357.949,,,1927-03-25 12:00,184.055,,,1927-09-22 12:00,358.689,,,1928-03-24 12:00,183.82,,,1928-09-21 12:00,358.452,,,1929-03-24 12:00,183.576,,,1929-09-21 12:00,358.217,,,1930-03-24 12:00,183.333,,,1930-09-21 12:00,357.982,,,1931-03-24 12:00,183.102,,,1931-09-22 12:00,358.726,,,1932-03-24 12:00,183.851,,,1932-09-21 12:00,358.486,,,1933-03-24 12:00,183.613,,,1933-09-21 12:00,358.251,,,1934-03-24 12:00,183.375,,,1934-09-21 12:00,358.018,,,1935-03-24 12:00,183.134,,,1935-09-21 12:00,357.777,,,,,,
,,,,1906-09-22 12:00,358.771,,,1907-03-26 12:00,184.897,,,1907-09-23 12:00,359.51,,,1908-03-25 12:00,184.654,,,1908-09-22 12:00,359.272,,,1909-03-25 12:00,184.418,,,1909-09-22 12:00,359.037,,,1910-03-25 12:00,184.174,,,1910-09-22 12:00,358.802,,,1911-03-26 12:00,184.925,,,1911-09-23 12:00,359.545,,,1912-03-25 12:00,184.695,,,1912-09-22 12:00,359.307,,,1913-03-25 12:00,184.452,,,1913-09-22 12:00,359.072,,,1914-03-25 12:00,184.213,,,1914-09-22 12:00,358.84,,,1915-03-26 12:00,184.968,,,1915-09-23 12:00,359.582,,,1916-03-25 12:00,184.723,,,1916-09-22 12:00,359.343,,,1917-03-25 12:00,184.484,,,1917-09-22 12:00,359.108,,,1918-03-25 12:00,184.242,,,1918-09-22 12:00,358.874,,,1919-03-26 12:00,184.99,,,1919-09-23 12:00,359.614,,,1920-03-25 12:00,184.758,,,1920-09-22 12:00,359.375,,,1921-03-25 12:00,184.513,,,1921-09-22 12:00,359.136,,,1922-03-25 12:00,184.269,,,1922-09-22 12:00,358.897,,,1923-03-26 12:00,185.025,,,1923-09-23 12:00,359.636,,,1924-03-25 12:00,184.782,,,1924-09-22 12:00,359.395,,,1925-03-25 12:00,184.543,,,1925-09-22 12:00,359.16,,,1926-03-25 12:00,184.301,,,1926-09-22 12:00,358.927,,,1927-03-26 12:00,185.045,,,1927-09-23 12:00,359.668,,,1928-03-25 12:00,184.81,,,1928-09-22 12:00,359.431,,,1929-03-25 12:00,184.566,,,1929-09-22 12:00,359.195,,,1930-03-25 12:00,184.323,,,1930-09-22 12:00,358.961,,,1931-03-25 12:00,184.093,,,1931-09-23 12:00,359.704,,,1932-03-25 12:00,184.841,,,1932-09-22 12:00,359.464,,,1933-03-25 12:00,184.604,,,1933-09-22 12:00,359.23,,,1934-03-25 12:00,184.366,,,1934-09-22 12:00,358.996,,,1935-03-25 12:00,184.124,,,1935-09-22 12:00,358.756,,,,,,
,,,,1906-09-23 12:00,359.751,,,1907-03-27 12:00,185.886,,,1907-09-24 12:00,0.489,,,1908-03-26 12:00,185.643,,,1908-09-23 12:00,0.252,,,1909-03-26 12:00,185.408,,,1909-09-23 12:00,0.0160000000001,,,1910-03-26 12:00,185.164,,,1910-09-23 12:00,359.781,,,1911-03-27 12:00,185.915,,,1911-09-24 12:00,0.525,,,1912-03-26 12:00,185.685,,,1912-09-23 12:00,0.286,,,1913-03-26 12:00,185.442,,,1913-09-23 12:00,0.0509999999999,,,1914-03-26 12:00,185.203,,,1914-09-23 12:00,359.819,,,1915-03-27 12:00,185.958,,,1915-09-24 12:00,0.561,,,1916-03-26 12:00,185.712,,,1916-09-23 12:00,0.322,,,1917-03-26 12:00,185.474,,,1917-09-23 12:00,0.0870000000004,,,1918-03-26 12:00,185.232,,,1918-09-23 12:00,359.852,,,1919-03-27 12:00,185.98,,,1919-09-24 12:00,0.594,,,1920-03-26 12:00,185.747,,,1920-09-23 12:00,0.354,,,1921-03-26 12:00,185.502,,,1921-09-23 12:00,0.115,,,1922-03-26 12:00,185.26,,,1922-09-23 12:00,359.877,,,1923-03-27 12:00,186.015,,,1923-09-24 12:00,0.615,,,1924-03-26 12:00,185.771,,,1924-09-23 12:00,0.374,,,1925-03-26 12:00,185.533,,,1925-09-23 12:00,0.139,,,1926-03-26 12:00,185.291,,,1926-09-23 12:00,359.906,,,1927-03-27 12:00,186.035,,,1927-09-24 12:00,0.647,,,1928-03-26 12:00,185.8,,,1928-09-23 12:00,0.41,,,1929-03-26 12:00,185.555,,,1929-09-23 12:00,0.174000000001,,,1930-03-26 12:00,185.314,,,1930-09-23 12:00,359.94,,,1931-03-26 12:00,185.083,,,1931-09-24 12:00,0.683000000001,,,1932-03-26 12:00,185.831,,,1932-09-23 12:00,0.444,,,1933-03-26 12:00,185.594,,,1933-09-23 12:00,0.209000000001,,,1934-03-26 12:00,185.356,,,1934-09-23 12:00,359.975,,,1935-03-26 12:00,185.114,,,1935-09-23 12:00,359.735,,,,,,
,,,,1906-09-24 12:00,0.73,,,1907-03-28 12:00,186.875,,,1907-09-25 12:00,1.469,,,1908-03-27 12:00,186.633,,,1908-09-24 12:00,1.232,,,1909-03-27 12:00,186.397,,,1909-09-24 12:00,0.996,,,1910-03-27 12:00,186.153,,,1910-09-24 12:00,0.76,,,1911-03-28 12:00,186.904,,,1911-09-25 12:00,1.505,,,1912-03-27 12:00,186.674,,,1912-09-24 12:00,1.265,,,1913-03-27 12:00,186.431,,,1913-09-24 12:00,1.031,,,1914-03-27 12:00,186.193,,,1914-09-24 12:00,0.799,,,1915-03-28 12:00,186.946,,,1915-09-25 12:00,1.54,,,1916-03-27 12:00,186.702,,,1916-09-24 12:00,1.303,,,1917-03-27 12:00,186.464,,,1917-09-24 12:00,1.067,,,1918-03-27 12:00,186.22,,,1918-09-24 12:00,0.832,,,1919-03-28 12:00,186.969,,,1919-09-25 12:00,1.574,,,1920-03-27 12:00,186.737,,,1920-09-24 12:00,1.334,,,1921-03-27 12:00,186.491,,,1921-09-24 12:00,1.095,,,1922-03-27 12:00,186.249,,,1922-09-24 12:00,0.857,,,1923-03-28 12:00,187.004,,,1923-09-25 12:00,1.595,,,1924-03-27 12:00,186.76,,,1924-09-24 12:00,1.354,,,1925-03-27 12:00,186.523,,,1925-09-24 12:00,1.119,,,1926-03-27 12:00,186.28,,,1926-09-24 12:00,0.885,,,1927-03-28 12:00,187.024,,,1927-09-25 12:00,1.628,,,1928-03-27 12:00,186.79,,,1928-09-24 12:00,1.39,,,1929-03-27 12:00,186.544,,,1929-09-24 12:00,1.154,,,1930-03-27 12:00,186.303,,,1930-09-24 12:00,0.92,,,1931-03-27 12:00,186.073,,,1931-09-25 12:00,1.663,,,1932-03-27 12:00,186.82,,,1932-09-24 12:00,1.424,,,1933-03-27 12:00,186.584,,,1933-09-24 12:00,1.189,,,1934-03-27 12:00,186.345,,,1934-09-24 12:00,0.954,,,1935-03-27 12:00,186.104,,,1935-09-24 12:00,0.715,,,,,,
,,,,1906-09-25 12:00,1.711,,,1907-03-29 12:00,187.862,,,1907-09-26 12:00,2.449,,,1908-03-28 12:00,187.621,,,1908-09-25 12:00,2.213,,,1909-03-28 12:00,187.386,,,1909-09-25 12:00,1.976,,,1910-03-28 12:00,187.141,,,1910-09-25 12:00,1.741,,,1911-03-29 12:00,187.893,,,1911-09-26 12:00,2.486,,,1912-03-28 12:00,187.662,,,1912-09-25 12:00,2.246,,,1913-03-28 12:00,187.419,,,1913-09-25 12:00,2.012,,,1914-03-28 12:00,187.182,,,1914-09-25 12:00,1.78,,,1915-03-29 12:00,187.934,,,1915-09-26 12:00,2.521,,,1916-03-28 12:00,187.69,,,1916-09-25 12:00,2.283,,,1917-03-28 12:00,187.453,,,1917-09-25 12:00,2.047,,,1918-03-28 12:00,187.209,,,1918-09-25 12:00,1.812,,,1919-03-29 12:00,187.958,,,1919-09-26 12:00,2.555,,,1920-03-28 12:00,187.725,,,1920-09-25 12:00,2.314,,,1921-03-28 12:00,187.479,,,1921-09-25 12:00,2.075,,,1922-03-28 12:00,187.238,,,1922-09-25 12:00,1.837,,,1923-03-29 12:00,187.992,,,1923-09-26 12:00,2.575,,,1924-03-28 12:00,187.749,,,1924-09-25 12:00,2.335,,,1925-03-28 12:00,187.511,,,1925-09-25 12:00,2.1,,,1926-03-28 12:00,187.268,,,1926-09-25 12:00,1.865,,,1927-03-29 12:00,188.013,,,1927-09-26 12:00,2.609,,,1928-03-28 12:00,187.778,,,1928-09-25 12:00,2.37,,,1929-03-28 12:00,187.532,,,1929-09-25 12:00,2.134,,,1930-03-28 12:00,187.293,,,1930-09-25 12:00,1.901,,,1931-03-28 12:00,187.062,,,1931-09-26 12:00,2.643,,,1932-03-28 12:00,187.809,,,1932-09-25 12:00,2.405,,,1933-03-28 12:00,187.573,,,1933-09-25 12:00,2.17,,,1934-03-28 12:00,187.334,,,1934-09-25 12:00,1.934,,,1935-03-28 12:00,187.093,,,1935-09-25 12:00,1.695,,,,,,
